w1_hhid,pid,w1_prov2011,w1_geo2011,w1_r_relhead,w1_best_gen,w1_best_race,w1_best_edu,w1_best_age_yrs,w1_hhincome,w1_expenditure
110453,315491,2,1,1,1,1,4,64,2004.7341,1104.7341
110454,315444,2,1,1,2,1,7,61,1320,761
110454,406349,2,1,13,2,1,4,10,1320,761
110454,409751,2,1,25,1,1,5,14,1320,761
110455,314534,2,1,1,2,1,5,62,1020,821
110455,315426,2,1,13,1,1,8,21,1020,821
110455,315441,2,1,18,1,1,10,20,1020,821
110455,409826,2,1,18,2,1,3,9,1020,821
110456,315465,2,1,26,1,1,5,26,4850,1938.1644
110456,316498,2,1,1,2,1,19,50,4850,1938.1644
110456,406376,2,1,19,2,1,25,1,4850,1938.1644
110456,407436,2,1,19,2,1,25,3,4850,1938.1644
110457,313887,2,1,1,1,1,25,74,2240,892.67444
110457,313888,2,1,3,2,1,3,70,2240,892.67444
110457,406377,2,1,4,1,1,6,14,2240,892.67444
110458,316497,2,1,1,2,1,8,56,321.47757,748.02625
110459,316485,2,1,1,2,1,8,62,1320,691.37024
110459,318675,2,1,13,1,1,8,15,1320,691.37024
110459,406356,2,1,13,2,1,0,0,1320,691.37024
110459,408061,2,1,13,1,1,2,9,1320,691.37024
110459,409855,2,1,13,2,1,6,12,1320,691.37024
110460,316474,2,1,3,2,1,8,62,2140,1254
110460,316476,2,1,4,1,1,5,29,2140,1254
110460,318602,2,1,1,1,1,8,68,2140,1254
110461,315470,2,1,13,2,1,7,15,1657.9333,1320.3933
110461,315471,2,1,1,2,1,5,67,1657.9333,1320.3933
110461,318606,2,1,13,1,1,7,18,1657.9333,1320.3933
110462,313810,2,1,1,2,1,6,58,514.21765,754.09021
110462,406395,2,1,13,1,1,2,9,514.21765,754.09021
110462,406396,2,1,13,1,1,3,10,514.21765,754.09021
110463,313813,2,1,1,2,1,25,69,2707.2229,1005.5931
110463,313814,2,1,12,1,1,3,39,2707.2229,1005.5931
110463,313815,2,1,13,1,1,7,15,2707.2229,1005.5931
110463,313849,2,1,13,1,1,6,17,2707.2229,1005.5931
110463,407434,2,1,13,1,1,5,13,2707.2229,1005.5931
110463,409605,2,1,13,2,1,5,10,2707.2229,1005.5931
110463,583145,2,1,4,1,1,9,35,2707.2229,1005.5931
110464,313854,2,1,1,1,1,6,61,280.13,540.33612
110465,313853,2,1,19,2,1,4,49,401.65161,639.74823
110465,313875,2,1,1,1,1,5,61,401.65161,639.74823
110466,313801,2,1,1,1,1,25,50,562.82666,562.82666
110469,313897,2,1,1,1,1,8,30,4050,1015.0001
110469,313899,2,1,3,2,1,11,30,4050,1015.0001
110469,407609,2,1,4,2,1,4,11,4050,1015.0001
110469,407610,2,1,4,2,1,2,9,4050,1015.0001
110471,314117,2,1,12,1,1,11,25,1020,856
110471,314506,2,1,12,1,1,3,21,1020,856
110471,314509,2,1,1,2,1,12,29,1020,856
110471,407351,2,1,4,2,1,5,11,1020,856
110471,409827,2,1,4,2,1,2,8,1020,856
110472,315458,2,1,1,2,1,7,58,414.32288,446.32288
110472,315459,2,1,4,1,1,4,25,414.32288,446.32288
110474,313806,2,1,1,2,1,4,68,2204.8076,1474.8077
110474,313825,2,1,13,2,1,7,17,2204.8076,1474.8077
110474,409574,2,1,13,1,1,2,9,2204.8076,1474.8077
110474,409575,2,1,13,1,1,25,4,2204.8076,1474.8077
110474,409576,2,1,13,2,1,5,12,2204.8076,1474.8077
110474,409590,2,1,13,1,1,4,13,2204.8076,1474.8077
110474,409600,2,1,13,1,1,1,10,2204.8076,1474.8077
110474,583144,2,1,4,1,1,3,32,2204.8076,1474.8077
110475,314526,2,1,1,1,1,7,66,1350,976
110475,314545,2,1,17,1,1,8,55,1350,976
110475,409006,2,1,13,2,1,5,11,1350,976
110475,409595,2,1,13,2,1,5,14,1350,976
110476,314114,2,1,3,2,1,5,44,2280,1183
110476,314155,2,1,4,1,1,7,17,2280,1183
110476,314156,2,1,4,2,1,12,25,2280,1183
110476,314167,2,1,4,2,1,12,22,2280,1183
110476,318352,2,1,1,1,1,3,50,2280,1183
110476,409018,2,1,13,1,1,25,0,2280,1183
110476,409028,2,1,13,2,1,25,2,2280,1183
110476,409402,2,1,13,2,1,25,2,2280,1183
110476,409502,2,1,4,2,1,3,9,2280,1183
110477,314143,2,1,16,2,1,8,38,1270,604
110477,314145,2,1,4,1,1,5,40,1270,604
110477,314511,2,1,13,1,1,7,16,1270,604
110477,315438,2,1,1,2,1,7,67,1270,604
110477,315457,2,1,13,1,1,7,20,1270,604
110477,409407,2,1,13,2,1,3,9,1270,604
110477,409438,2,1,13,1,1,1,9,1270,604
110477,409580,2,1,13,2,1,0,3,1270,604
110477,501856,2,1,13,1,1,6,22,1270,604
110477,501857,2,1,13,2,1,10,17,1270,604
110478,313805,2,1,1,1,1,9,50,1283.6003,981.60034
110478,313822,2,1,4,2,1,6,17,1283.6003,981.60034
110478,501673,2,1,8,2,1,25,82,1283.6003,981.60034
